Chrono;Time;MIDS Status;DLIP Saturation;TDH079;retard (ms)
351.00;00:05:51.000;;;;10
351.03;00:05:51.030;;;;9
351.06;00:05:51.060;;;;10
351.32;00:05:51.320;;;;20
351.76;00:05:51.760;;;;10
351.79;00:05:51.790;;;;10
351.81;00:05:51.810;;;;10
351.95;00:05:51.950;;;;9
352.16;00:05:52.160;;;;30
352.75;00:05:52.750;;;;30
352.78;00:05:52.780;;;;10
352.86;00:05:52.860;;;;10
352.86;00:05:52.860;;;;10
352.91;00:05:52.910;;;;10
352.96;00:05:52.960;;;;10
353.01;00:05:53.010;;;;10
353.01;00:05:53.010;;;;10
353.06;00:05:53.060;;;;10
353.34;00:05:53.340;;;;9
353.34;00:05:53.340;;;;9
353.47;00:05:53.470;;;;30
353.51;00:05:53.510;;;;20
353.51;00:05:53.510;;;;20
353.65;00:05:53.650;;;;30
353.65;00:05:53.650;;;;30
353.69;00:05:53.690;;;;10
353.69;00:05:53.690;;;;10
353.72;00:05:53.720;;;;10
353.84;00:05:53.840;;;;30
353.84;00:05:53.840;;;;30
353.93;00:05:53.930;;;;24
353.93;00:05:53.930;;;;24
353.96;00:05:53.960;;;;31
353.96;00:05:53.960;;;;31
353.99;00:05:53.990;;;;31
353.99;00:05:53.990;;;;31
354.01;00:05:54.010;;;;42
354.01;00:05:54.010;;;;21
354.03;00:05:54.030;;;;18
354.14;00:05:54.140;;;;20
354.19;00:05:54.190;;;;20
354.19;00:05:54.190;;;;20
354.21;00:05:54.210;;;;10
354.21;00:05:54.210;;;;10
354.26;00:05:54.260;;;;30
354.31;00:05:54.310;;;;10
354.31;00:05:54.310;;;;10
354.52;00:05:54.520;;;;20
354.52;00:05:54.520;;;;20
354.54;00:05:54.540;;;;10
354.54;00:05:54.540;;;;10
354.65;00:05:54.650;;;;11
354.65;00:05:54.650;;;;11
354.68;00:05:54.680;;;;27
354.71;00:05:54.710;;;;29
354.74;00:05:54.740;;;;28
354.74;00:05:54.740;;;;27
354.76;00:05:54.760;;;;40
354.81;00:05:54.810;;;;10
354.81;00:05:54.810;;;;10
354.83;00:05:54.830;;;;9
354.86;00:05:54.860;;;;30
354.89;00:05:54.890;;;;30
354.89;00:05:54.890;;;;30
354.97;00:05:54.970;;;;30
354.97;00:05:54.970;;;;30
355.05;00:05:55.050;;;;30
355.05;00:05:55.050;;;;31
355.15;00:05:55.150;;;;10
355.21;00:05:55.210;;;;10
355.21;00:05:55.210;;;;10
355.24;00:05:55.240;;;;28
355.24;00:05:55.240;;;;28
355.27;00:05:55.270;;;;40
355.27;00:05:55.270;;;;40
355.31;00:05:55.310;;;;11
355.37;00:05:55.370;;;;20
355.37;00:05:55.370;;;;20
355.40;00:05:55.400;;;;29
355.43;00:05:55.430;;;;30
355.43;00:05:55.430;;;;30
355.45;00:05:55.450;;;;30
355.58;00:05:55.580;;;;20
355.58;00:05:55.580;;;;20
355.61;00:05:55.610;;;;20
355.61;00:05:55.610;;;;20
356.66;00:05:56.660;;;;10
357.27;00:05:57.270;;;;30
357.58;00:05:57.580;;;;20
358.03;00:05:58.030;;;;10
358.76;00:05:58.760;;;;30
358.76;00:05:58.760;;;;30
358.79;00:05:58.790;;;;30
358.79;00:05:58.790;;;;30
358.82;00:05:58.820;;;;30
358.85;00:05:58.850;;;;30
359.38;00:05:59.380;;;;10
359.64;00:05:59.640;;;;19
359.67;00:05:59.670;;;;19
359.76;00:05:59.760;;;;20
359.79;00:05:59.790;;;;20
360.20;00:06:0.199;;;;9
360.23;00:06:0.230;;;;9
360.23;00:06:0.230;;;;9
360.25;00:06:0.250;;;;28
361.79;00:06:1.790;;;;10
361.85;00:06:1.850;;;;10
362.04;00:06:2.040;;;;20
362.16;00:06:2.160;;;;20
362.24;00:06:2.240;;;;20
362.29;00:06:2.290;;;;10
363.06;00:06:3.060;;;;30
363.08;00:06:3.079;;;;20
363.34;00:06:3.339;;;;20
363.34;00:06:3.339;;;;17
363.37;00:06:3.370;;;;46
363.37;00:06:3.370;;;;46
363.84;00:06:3.839;;;;30
363.97;00:06:3.970;;;;20
364.17;00:06:4.170;;;;10
364.62;00:06:4.620;;;;1
364.67;00:06:4.670;;;;18
364.77;00:06:4.769;;;;20
364.80;00:06:4.800;;;;28
364.87;00:06:4.870;;;;10
364.87;00:06:4.870;;;;10
364.92;00:06:4.920;;;;10
364.97;00:06:4.970;;;;10
365.02;00:06:5.019;;;;10
365.02;00:06:5.019;;;;10
365.08;00:06:5.079;;;;20
365.22;00:06:5.220;;;;17
365.22;00:06:5.220;;;;18
365.48;00:06:5.480;;;;10
365.53;00:06:5.529;;;;20
365.53;00:06:5.529;;;;20
365.66;00:06:5.660;;;;10
365.66;00:06:5.660;;;;10
365.71;00:06:5.709;;;;20
365.71;00:06:5.709;;;;20
365.85;00:06:5.850;;;;10
365.85;00:06:5.850;;;;10
365.94;00:06:5.940;;;;6
365.94;00:06:5.940;;;;6
365.97;00:06:5.970;;;;9
365.97;00:06:5.970;;;;9
366.00;00:06:6.000;;;;9
366.00;00:06:6.000;;;;10
366.03;00:06:6.029;;;;20
366.03;00:06:6.029;;;;20
366.15;00:06:6.149;;;;10
366.20;00:06:6.199;;;;10
366.20;00:06:6.199;;;;10
366.23;00:06:6.230;;;;20
366.23;00:06:6.230;;;;20
366.28;00:06:6.279;;;;20
366.34;00:06:6.339;;;;30
366.34;00:06:6.339;;;;30
366.54;00:06:6.540;;;;20
366.54;00:06:6.540;;;;20
366.56;00:06:6.560;;;;20
366.56;00:06:6.560;;;;20
366.67;00:06:6.670;;;;19
366.67;00:06:6.670;;;;20
366.73;00:06:6.730;;;;20
366.76;00:06:6.759;;;;20
366.78;00:06:6.779;;;;20
366.84;00:06:6.839;;;;30
366.84;00:06:6.839;;;;30
366.87;00:06:6.870;;;;40
366.87;00:06:6.870;;;;11
366.90;00:06:6.899;;;;10
366.90;00:06:6.899;;;;10
366.98;00:06:6.980;;;;10
366.98;00:06:6.980;;;;10
367.07;00:06:7.069;;;;20
367.07;00:06:7.069;;;;20
367.17;00:06:7.170;;;;20
367.23;00:06:7.230;;;;20
367.23;00:06:7.230;;;;20
367.29;00:06:7.290;;;;20
367.29;00:06:7.290;;;;20
367.32;00:06:7.319;;;;9
367.38;00:06:7.380;;;;10
367.38;00:06:7.380;;;;10
367.41;00:06:7.410;;;;10
367.46;00:06:7.459;;;;30
367.46;00:06:7.459;;;;30
367.48;00:06:7.480;;;;30
367.59;00:06:7.589;;;;10
367.59;00:06:7.589;;;;10
367.64;00:06:7.639;;;;30
367.64;00:06:7.639;;;;30
368.34;00:06:8.339;;;;5
368.34;00:06:8.339;;;;5
368.36;00:06:8.360;;;;23
369.28;00:06:9.279;;;;10
369.60;00:06:9.600;;;;20
369.77;00:06:9.769;;;;28
369.77;00:06:9.769;;;;28
370.23;00:06:10.230;;;;29
370.23;00:06:10.230;;;;29
370.79;00:06:10.790;;;;30
370.79;00:06:10.790;;;;30
370.82;00:06:10.820;;;;30
370.82;00:06:10.820;;;;29
370.84;00:06:10.840;;;;20
370.87;00:06:10.870;;;;20
371.41;00:06:11.410;;;;30
371.70;00:06:11.700;;;;30
371.78;00:06:11.780;;;;20
372.21;00:06:12.210;;;;10
372.27;00:06:12.270;;;;20
373.33;00:06:13.330;;;;15
373.36;00:06:13.360;;;;19
373.80;00:06:13.800;;;;10
373.87;00:06:13.870;;;;20
373.97;00:06:13.970;;;;9
374.05;00:06:14.050;;;;10
374.18;00:06:14.180;;;;20
374.32;00:06:14.320;;;;30
374.63;00:06:14.630;;;;10
374.66;00:06:14.660;;;;9
374.76;00:06:14.760;;;;20
375.09;00:06:15.090;;;;30
375.09;00:06:15.090;;;;11
375.22;00:06:15.220;;;;16
375.25;00:06:15.250;;;;19
375.36;00:06:15.360;;;;20
375.85;00:06:15.850;;;;10
375.98;00:06:15.980;;;;10
376.18;00:06:16.180;;;;10
376.80;00:06:16.800;;;;30
376.88;00:06:16.880;;;;10
376.88;00:06:16.880;;;;10
377.00;00:06:17.000;;;;30
377.03;00:06:17.030;;;;10
377.03;00:06:17.030;;;;10
377.11;00:06:17.110;;;;30
377.25;00:06:17.250;;;;29
377.51;00:06:17.510;;;;30
377.56;00:06:17.560;;;;30
377.56;00:06:17.560;;;;31
377.67;00:06:17.670;;;;11
377.67;00:06:17.670;;;;11
377.72;00:06:17.720;;;;20
377.72;00:06:17.720;;;;11
377.74;00:06:17.740;;;;30
377.87;00:06:17.870;;;;20
377.87;00:06:17.870;;;;20
377.96;00:06:17.960;;;;20
377.96;00:06:17.960;;;;20
377.98;00:06:17.980;;;;10
377.98;00:06:17.980;;;;10
378.01;00:06:18.010;;;;10
378.06;00:06:18.060;;;;30
378.06;00:06:18.060;;;;30
378.16;00:06:18.160;;;;10
378.21;00:06:18.210;;;;10
378.21;00:06:18.210;;;;10
378.24;00:06:18.240;;;;10
378.24;00:06:18.240;;;;10
378.29;00:06:18.290;;;;10
378.32;00:06:18.320;;;;5
378.35;00:06:18.350;;;;10
378.35;00:06:18.350;;;;10
378.56;00:06:18.560;;;;20
378.56;00:06:18.560;;;;20
378.58;00:06:18.580;;;;20
378.58;00:06:18.580;;;;20
378.69;00:06:18.690;;;;20
378.69;00:06:18.690;;;;20
378.76;00:06:18.760;;;;30
378.78;00:06:18.780;;;;20
378.80;00:06:18.800;;;;20
378.87;00:06:18.870;;;;30
378.87;00:06:18.870;;;;30
378.90;00:06:18.900;;;;30
378.90;00:06:18.900;;;;30
378.92;00:06:18.920;;;;22
378.92;00:06:18.920;;;;22
378.98;00:06:18.980;;;;17
379.01;00:06:19.010;;;;30
379.01;00:06:19.010;;;;31
379.04;00:06:19.040;;;;27
379.08;00:06:19.080;;;;10
379.08;00:06:19.080;;;;11
379.19;00:06:19.190;;;;20
379.25;00:06:19.250;;;;20
379.25;00:06:19.250;;;;20
379.30;00:06:19.300;;;;10
379.30;00:06:19.300;;;;10
379.35;00:06:19.350;;;;30
379.40;00:06:19.400;;;;20
379.42;00:06:19.420;;;;10
379.48;00:06:19.480;;;;20
379.48;00:06:19.480;;;;20
379.51;00:06:19.510;;;;30
379.62;00:06:19.620;;;;31
379.62;00:06:19.620;;;;31
379.65;00:06:19.650;;;;10
379.65;00:06:19.650;;;;11
379.70;00:06:19.700;;;;29
379.76;00:06:19.760;;;;30
379.78;00:06:19.780;;;;18
379.85;00:06:19.850;;;;28
380.25;00:06:20.250;;;;29
380.36;00:06:20.360;;;;20
380.38;00:06:20.380;;;;20
381.29;00:06:21.290;;;;11
381.63;00:06:21.630;;;;30
382.70;00:06:22.700;;;;28
382.80;00:06:22.800;;;;10
382.80;00:06:22.800;;;;10
382.83;00:06:22.830;;;;10
382.83;00:06:22.830;;;;10
382.86;00:06:22.860;;;;20
383.35;00:06:23.350;;;;28
383.35;00:06:23.350;;;;28
383.73;00:06:23.730;;;;30
383.79;00:06:23.790;;;;10
384.00;00:06:24.000;;;;9
384.24;00:06:24.240;;;;30
384.30;00:06:24.300;;;;30
384.68;00:06:24.680;;;;19
384.71;00:06:24.710;;;;20
384.84;00:06:24.840;;;;28
385.22;00:06:25.220;;;;1
385.27;00:06:25.270;;;;20
385.88;00:06:25.880;;;;10
386.06;00:06:26.060;;;;10
386.20;00:06:26.200;;;;20
386.34;00:06:26.340;;;;20
386.65;00:06:26.650;;;;19
386.68;00:06:26.680;;;;20
387.10;00:06:27.100;;;;10
387.10;00:06:27.100;;;;10
387.23;00:06:27.230;;;;10
387.38;00:06:27.380;;;;20
387.88;00:06:27.880;;;;30
388.00;00:06:28.000;;;;20
388.19;00:06:28.190;;;;10
388.36;00:06:28.360;;;;30
388.36;00:06:28.360;;;;30
388.83;00:06:28.830;;;;30
388.90;00:06:28.900;;;;20
388.90;00:06:28.900;;;;20
389.01;00:06:29.010;;;;19
389.01;00:06:29.010;;;;11
389.06;00:06:29.060;;;;30
389.06;00:06:29.060;;;;30
389.12;00:06:29.120;;;;11
389.26;00:06:29.260;;;;10
389.53;00:06:29.530;;;;20
389.59;00:06:29.590;;;;30
389.59;00:06:29.590;;;;30
389.70;00:06:29.700;;;;30
389.70;00:06:29.700;;;;30
389.73;00:06:29.730;;;;59
389.73;00:06:29.730;;;;59
389.76;00:06:29.760;;;;87
389.76;00:06:29.760;;;;88
389.79;00:06:29.790;;;;69
389.79;00:06:29.790;;;;51
389.84;00:06:29.840;;;;29
389.89;00:06:29.890;;;;20
389.98;00:06:29.980;;;;20
389.98;00:06:29.980;;;;20
390.01;00:06:30.010;;;;30
390.01;00:06:30.010;;;;30
390.03;00:06:30.030;;;;20
390.08;00:06:30.080;;;;21
390.08;00:06:30.080;;;;21
390.19;00:06:30.190;;;;30
390.24;00:06:30.240;;;;30
390.24;00:06:30.240;;;;30
390.27;00:06:30.270;;;;39
390.27;00:06:30.270;;;;31
390.30;00:06:30.300;;;;59
390.30;00:06:30.300;;;;11
390.38;00:06:30.380;;;;30
390.38;00:06:30.380;;;;30
390.58;00:06:30.580;;;;20
390.58;00:06:30.580;;;;20
390.61;00:06:30.610;;;;30
390.61;00:06:30.610;;;;30
390.70;00:06:30.700;;;;10
390.70;00:06:30.700;;;;10
390.81;00:06:30.810;;;;10
390.89;00:06:30.890;;;;20
390.89;00:06:30.890;;;;20
390.91;00:06:30.910;;;;10
390.91;00:06:30.910;;;;10
390.94;00:06:30.940;;;;18
390.94;00:06:30.940;;;;18
391.00;00:06:31.000;;;;20
391.03;00:06:31.030;;;;20
391.03;00:06:31.030;;;;20
391.06;00:06:31.060;;;;20
391.09;00:06:31.090;;;;10
391.09;00:06:31.090;;;;9
391.21;00:06:31.210;;;;20
391.26;00:06:31.260;;;;10
391.26;00:06:31.260;;;;11
391.32;00:06:31.320;;;;20
391.32;00:06:31.320;;;;20
391.38;00:06:31.380;;;;30
391.43;00:06:31.430;;;;30
391.43;00:06:31.430;;;;11
391.51;00:06:31.510;;;;30
391.51;00:06:31.510;;;;30
391.54;00:06:31.540;;;;30
391.65;00:06:31.650;;;;30
391.65;00:06:31.650;;;;30
391.67;00:06:31.670;;;;20
391.67;00:06:31.670;;;;20
391.78;00:06:31.780;;;;20
392.28;00:06:32.280;;;;30
392.37;00:06:32.370;;;;10
393.30;00:06:33.300;;;;10
393.35;00:06:33.350;;;;19
393.66;00:06:33.660;;;;30
394.71;00:06:34.710;;;;29
394.71;00:06:34.710;;;;11
394.77;00:06:34.770;;;;30
394.82;00:06:34.820;;;;20
394.82;00:06:34.820;;;;20
394.85;00:06:34.850;;;;49
394.85;00:06:34.850;;;;20
394.87;00:06:34.870;;;;10
395.25;00:06:35.250;;;;29
395.25;00:06:35.250;;;;29
395.37;00:06:35.370;;;;20
395.74;00:06:35.740;;;;10
395.80;00:06:35.800;;;;10
396.27;00:06:36.270;;;;30
397.30;00:06:37.300;;;;30
398.09;00:06:38.090;;;;30
398.22;00:06:38.220;;;;20
398.35;00:06:38.350;;;;10
398.66;00:06:38.660;;;;10
398.70;00:06:38.700;;;;20
399.13;00:06:39.130;;;;30
399.13;00:06:39.130;;;;30
399.40;00:06:39.400;;;;20
399.67;00:06:39.670;;;;18
399.69;00:06:39.690;;;;9
399.74;00:06:39.740;;;;30
399.79;00:06:39.790;;;;29
399.90;00:06:39.900;;;;21
400.02;00:06:40.020;;;;20
400.20;00:06:40.200;;;;10
400.23;00:06:40.230;;;;10
400.23;00:06:40.230;;;;10
400.26;00:06:40.260;;;;38
400.26;00:06:40.260;;;;11
400.37;00:06:40.370;;;;10
400.85;00:06:40.850;;;;20
400.93;00:06:40.930;;;;35
400.93;00:06:40.930;;;;35
401.03;00:06:41.030;;;;20
401.03;00:06:41.030;;;;20
401.08;00:06:41.080;;;;20
401.08;00:06:41.080;;;;20
401.13;00:06:41.130;;;;9
401.27;00:06:41.270;;;;10
401.54;00:06:41.540;;;;10
401.60;00:06:41.600;;;;10
401.60;00:06:41.600;;;;9
401.73;00:06:41.730;;;;30
401.76;00:06:41.760;;;;30
401.79;00:06:41.790;;;;30
401.79;00:06:41.790;;;;30
401.82;00:06:41.820;;;;30
401.82;00:06:41.820;;;;30
401.90;00:06:41.900;;;;10
402.01;00:06:42.010;;;;30
402.01;00:06:42.010;;;;30
402.03;00:06:42.030;;;;20
402.03;00:06:42.030;;;;20
402.06;00:06:42.060;;;;30
402.09;00:06:42.090;;;;10
402.09;00:06:42.090;;;;9
402.20;00:06:42.200;;;;10
402.25;00:06:42.250;;;;10
402.25;00:06:42.250;;;;10
402.28;00:06:42.280;;;;10
402.28;00:06:42.280;;;;10
402.31;00:06:42.310;;;;10
402.31;00:06:42.310;;;;10
402.39;00:06:42.390;;;;10
402.39;00:06:42.390;;;;10
402.59;00:06:42.590;;;;10
402.59;00:06:42.590;;;;10
402.64;00:06:42.640;;;;30
402.64;00:06:42.640;;;;30
402.71;00:06:42.710;;;;10
402.71;00:06:42.710;;;;10
402.83;00:06:42.830;;;;20
402.92;00:06:42.920;;;;30
402.92;00:06:42.920;;;;30
402.95;00:06:42.950;;;;39
402.95;00:06:42.950;;;;11
402.98;00:06:42.980;;;;39
403.01;00:06:43.010;;;;10
403.06;00:06:43.060;;;;30
403.06;00:06:43.060;;;;30
403.09;00:06:43.090;;;;30
403.11;00:06:43.110;;;;20
403.11;00:06:43.110;;;;20
403.23;00:06:43.230;;;;20
403.29;00:06:43.290;;;;30
403.29;00:06:43.290;;;;30
403.34;00:06:43.340;;;;20
403.34;00:06:43.340;;;;20
403.39;00:06:43.390;;;;10
403.45;00:06:43.450;;;;20
403.45;00:06:43.450;;;;20
403.52;00:06:43.520;;;;10
403.52;00:06:43.520;;;;10
403.55;00:06:43.550;;;;10
403.67;00:06:43.670;;;;20
403.67;00:06:43.670;;;;20
403.69;00:06:43.690;;;;20
403.69;00:06:43.690;;;;20
403.97;00:06:43.970;;;;5
404.30;00:06:44.300;;;;20
404.38;00:06:44.380;;;;10
404.66;00:06:44.660;;;;19
404.69;00:06:44.690;;;;19
404.71;00:06:44.710;;;;10
404.76;00:06:44.760;;;;30
405.25;00:06:45.250;;;;19
405.25;00:06:45.250;;;;19
405.31;00:06:45.310;;;;9
405.36;00:06:45.360;;;;10
405.67;00:06:45.670;;;;10
406.74;00:06:46.740;;;;29
406.85;00:06:46.850;;;;30
406.85;00:06:46.850;;;;30
406.88;00:06:46.880;;;;29
407.38;00:06:47.380;;;;10
407.75;00:06:47.750;;;;10
407.83;00:06:47.830;;;;30
408.29;00:06:48.290;;;;21
409.01;00:06:49.010;;;;25
409.01;00:06:49.010;;;;25
409.69;00:06:49.690;;;;30
409.74;00:06:49.740;;;;20
409.74;00:06:49.740;;;;20
409.77;00:06:49.770;;;;19
409.80;00:06:49.800;;;;19
410.11;00:06:50.110;;;;20
410.24;00:06:50.240;;;;20
410.37;00:06:50.370;;;;20
410.67;00:06:50.670;;;;10
411.15;00:06:51.150;;;;19
411.41;00:06:51.410;;;;10
411.71;00:06:51.710;;;;20
411.92;00:06:51.920;;;;19
412.21;00:06:52.210;;;;10
412.24;00:06:52.240;;;;10
412.24;00:06:52.240;;;;10
412.38;00:06:52.380;;;;10
412.87;00:06:52.870;;;;20
412.95;00:06:52.950;;;;15
412.95;00:06:52.950;;;;15
413.04;00:06:53.040;;;;10
413.04;00:06:53.040;;;;10
413.09;00:06:53.090;;;;10
413.09;00:06:53.090;;;;10
413.14;00:06:53.140;;;;10
413.29;00:06:53.290;;;;20
413.57;00:06:53.570;;;;30
413.61;00:06:53.610;;;;10
413.61;00:06:53.610;;;;10
413.74;00:06:53.740;;;;10
413.77;00:06:53.770;;;;10
413.80;00:06:53.800;;;;10
413.85;00:06:53.850;;;;30
413.85;00:06:53.850;;;;30
413.92;00:06:53.920;;;;21
413.97;00:06:53.970;;;;7
414.02;00:06:54.020;;;;10
414.02;00:06:54.020;;;;11
414.04;00:06:54.040;;;;10
414.04;00:06:54.040;;;;10
414.07;00:06:54.070;;;;11
414.10;00:06:54.100;;;;10
414.10;00:06:54.100;;;;10
414.21;00:06:54.210;;;;10
414.26;00:06:54.260;;;;10
414.26;00:06:54.260;;;;10
414.31;00:06:54.310;;;;30
414.31;00:06:54.310;;;;30
414.34;00:06:54.340;;;;30
414.34;00:06:54.340;;;;30
414.40;00:06:54.400;;;;10
414.40;00:06:54.400;;;;10
414.60;00:06:54.600;;;;12
414.60;00:06:54.600;;;;12
414.65;00:06:54.650;;;;10
414.65;00:06:54.650;;;;10
414.67;00:06:54.670;;;;9
414.73;00:06:54.730;;;;20
414.73;00:06:54.730;;;;20
414.78;00:06:54.780;;;;20
414.81;00:06:54.810;;;;20
414.84;00:06:54.840;;;;10
414.93;00:06:54.930;;;;10
414.93;00:06:54.930;;;;10
414.98;00:06:54.980;;;;30
414.98;00:06:54.980;;;;30
415.01;00:06:55.010;;;;30
415.08;00:06:55.080;;;;20
415.08;00:06:55.080;;;;20
415.11;00:06:55.110;;;;20
415.13;00:06:55.130;;;;21
415.13;00:06:55.130;;;;21
415.19;00:06:55.190;;;;4
415.22;00:06:55.220;;;;9
415.25;00:06:55.250;;;;20
415.30;00:06:55.300;;;;10
415.30;00:06:55.300;;;;10
415.35;00:06:55.350;;;;10
415.40;00:06:55.400;;;;10
415.48;00:06:55.480;;;;30
415.48;00:06:55.480;;;;30
415.55;00:06:55.550;;;;30
415.55;00:06:55.550;;;;30
415.57;00:06:55.570;;;;20
415.70;00:06:55.700;;;;30
415.70;00:06:55.700;;;;30
415.72;00:06:55.720;;;;30
415.72;00:06:55.720;;;;30
416.32;00:06:56.320;;;;20
416.41;00:06:56.410;;;;30
416.68;00:06:56.680;;;;20
416.73;00:06:56.730;;;;20
417.28;00:06:57.280;;;;30
417.28;00:06:57.280;;;;30
417.32;00:06:57.320;;;;10
417.37;00:06:57.370;;;;10
417.69;00:06:57.690;;;;20
418.76;00:06:58.760;;;;20
418.86;00:06:58.860;;;;10
418.86;00:06:58.860;;;;10
418.97;00:06:58.970;;;;7
418.97;00:06:58.970;;;;7
419.41;00:06:59.410;;;;30
419.66;00:06:59.660;;;;29
419.69;00:06:59.690;;;;28
419.72;00:06:59.720;;;;29
419.72;00:06:59.720;;;;29
419.77;00:06:59.770;;;;20
419.86;00:06:59.860;;;;30
420.21;00:07:0.209;;;;23
420.24;00:07:0.240;;;;28
420.26;00:07:0.259;;;;19
420.32;00:07:0.319;;;;30
421.03;00:07:1.029;;;;19
421.77;00:07:1.769;;;;29
422.12;00:07:2.120;;;;10
422.25;00:07:2.250;;;;10
422.38;00:07:2.380;;;;10
422.68;00:07:2.680;;;;10
423.16;00:07:3.160;;;;10
423.74;00:07:3.740;;;;30
423.92;00:07:3.920;;;;2
424.22;00:07:4.220;;;;10
424.24;00:07:4.240;;;;1
424.27;00:07:4.269;;;;29
424.41;00:07:4.410;;;;30
424.67;00:07:4.670;;;;10
424.67;00:07:4.670;;;;10
424.83;00:07:4.829;;;;18
424.89;00:07:4.889;;;;20
424.98;00:07:4.980;;;;30
424.98;00:07:4.980;;;;30
425.05;00:07:5.050;;;;10
425.05;00:07:5.050;;;;10
425.10;00:07:5.100;;;;10
425.10;00:07:5.100;;;;10
425.16;00:07:5.160;;;;20
425.21;00:07:5.209;;;;7
425.24;00:07:5.240;;;;19
425.27;00:07:5.269;;;;19
425.58;00:07:5.579;;;;10
425.63;00:07:5.630;;;;20
425.63;00:07:5.630;;;;20
425.75;00:07:5.750;;;;10
425.78;00:07:5.779;;;;10
425.86;00:07:5.860;;;;10
425.86;00:07:5.860;;;;10
425.93;00:07:5.930;;;;9
426.04;00:07:6.040;;;;20
426.04;00:07:6.040;;;;20
426.07;00:07:6.069;;;;30
426.07;00:07:6.069;;;;29
426.10;00:07:6.100;;;;29
426.12;00:07:6.120;;;;20
426.12;00:07:6.120;;;;20
426.24;00:07:6.240;;;;30
426.27;00:07:6.269;;;;10
426.27;00:07:6.269;;;;10
426.32;00:07:6.319;;;;10
426.32;00:07:6.319;;;;10
426.35;00:07:6.350;;;;10
426.35;00:07:6.350;;;;10
426.41;00:07:6.410;;;;10
426.41;00:07:6.410;;;;10
426.62;00:07:6.620;;;;18
426.62;00:07:6.620;;;;18
426.67;00:07:6.670;;;;20
426.67;00:07:6.670;;;;20
426.70;00:07:6.699;;;;30
426.76;00:07:6.759;;;;30
426.76;00:07:6.759;;;;30
426.79;00:07:6.790;;;;10
426.84;00:07:6.839;;;;30
426.87;00:07:6.870;;;;30
426.95;00:07:6.949;;;;20
426.95;00:07:6.949;;;;20
427.01;00:07:7.009;;;;30
427.01;00:07:7.009;;;;30
427.03;00:07:7.029;;;;20
427.09;00:07:7.089;;;;10
427.09;00:07:7.089;;;;10
427.14;00:07:7.139;;;;30
427.14;00:07:7.139;;;;11
427.17;00:07:7.170;;;;39
427.26;00:07:7.259;;;;10
427.32;00:07:7.319;;;;20
427.32;00:07:7.319;;;;20
427.38;00:07:7.380;;;;30
427.41;00:07:7.410;;;;10
427.49;00:07:7.490;;;;10
427.49;00:07:7.490;;;;10
427.58;00:07:7.579;;;;30
427.58;00:07:7.579;;;;30
427.60;00:07:7.600;;;;30
427.73;00:07:7.730;;;;30
427.73;00:07:7.730;;;;30
427.75;00:07:7.750;;;;30
427.75;00:07:7.750;;;;30
428.34;00:07:8.339;;;;20
428.43;00:07:8.430;;;;20
428.98;00:07:8.980;;;;27
429.33;00:07:9.329;;;;10
429.39;00:07:9.389;;;;20
429.68;00:07:9.680;;;;29
429.70;00:07:9.699;;;;10
429.79;00:07:9.790;;;;19
429.81;00:07:9.810;;;;9
430.21;00:07:10.210;;;;13
430.21;00:07:10.210;;;;13
430.23;00:07:10.230;;;;10
430.23;00:07:10.230;;;;10
430.78;00:07:10.780;;;;20
430.88;00:07:10.880;;;;20
430.88;00:07:10.880;;;;20
430.98;00:07:10.980;;;;10
431.42;00:07:11.420;;;;10
431.73;00:07:11.730;;;;10
431.73;00:07:11.730;;;;10
431.78;00:07:11.780;;;;10
431.87;00:07:11.870;;;;10
432.25;00:07:12.250;;;;10
432.35;00:07:12.350;;;;30
433.80;00:07:13.800;;;;30
433.98;00:07:13.980;;;;15
433.98;00:07:13.980;;;;15
434.14;00:07:14.140;;;;20
434.27;00:07:14.270;;;;20
434.41;00:07:14.410;;;;30
434.68;00:07:14.680;;;;10
434.68;00:07:14.680;;;;10
434.71;00:07:14.710;;;;30
434.71;00:07:14.710;;;;11
434.79;00:07:14.790;;;;30
434.82;00:07:14.820;;;;28
435.18;00:07:15.180;;;;21
435.21;00:07:15.210;;;;5
435.21;00:07:15.210;;;;6
435.24;00:07:15.240;;;;34
435.24;00:07:15.240;;;;10
435.27;00:07:15.270;;;;38
435.94;00:07:15.940;;;;18
436.23;00:07:16.230;;;;10
436.42;00:07:16.420;;;;10
436.68;00:07:16.680;;;;10
436.92;00:07:16.920;;;;30
437.01;00:07:17.010;;;;30
437.01;00:07:17.010;;;;30
437.07;00:07:17.070;;;;20
437.07;00:07:17.070;;;;20
437.13;00:07:17.130;;;;30
437.13;00:07:17.130;;;;30
437.19;00:07:17.190;;;;30
437.60;00:07:17.600;;;;20
437.65;00:07:17.650;;;;20
437.65;00:07:17.650;;;;20
437.78;00:07:17.780;;;;30
437.80;00:07:17.800;;;;20
437.88;00:07:17.880;;;;20
437.88;00:07:17.880;;;;21
437.94;00:07:17.940;;;;10
438.06;00:07:18.060;;;;20
438.06;00:07:18.060;;;;20
438.09;00:07:18.090;;;;20
438.09;00:07:18.090;;;;20
438.11;00:07:18.110;;;;10
438.14;00:07:18.140;;;;19
438.27;00:07:18.270;;;;30
438.30;00:07:18.300;;;;31
438.30;00:07:18.300;;;;31
438.33;00:07:18.330;;;;10
438.33;00:07:18.330;;;;10
438.35;00:07:18.350;;;;17
438.38;00:07:18.380;;;;30
438.38;00:07:18.380;;;;30
